CustomerID,OrderID,Date,Full_Name,CustomerCity,CustomerState,ProdNumber,CategoryID,CategoryName,CategoryAbbreviation,ProdName,Category,TotalQuantity,TotalRevenue,TotalPrice
775,577,06/05/2020,"Sabra Battell","San Antonio",Texas,TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,5,210,42
776,1390,22/10/2020,"Tanya Annies",Beaverton,Oregon,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,1,250,250
778,1467,10/11/2020,"Stormie Gwilym","Cape Coral",Florida,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,2,56,28
779,445,03/04/2020,"Tallie Niezen","Las Vegas",Nevada,RK602,5,"Robot Kits",RK,BYOR-1000,5,3,567,189
782,1875,07/02/2021,"Ilise Wasiela",Houston,Texas,EB517,4,eBooks,EB,"SCARA Robots",4,3,57,19
782,658,19/05/2020,"Ilise Wasiela",Houston,Texas,TV802,7,"Training Videos",TV,"AI for Educators",7,4,196,49
783,754,07/06/2020,"Klemens Bolf",Phoenix,Arizona,EB512,4,eBooks,EB,"Multi Rotor Drones",4,6,144,24
785,2372,23/05/2021,"Fairleigh Spencley",Chicago,Illinois,RK602,5,"Robot Kits",RK,BYOR-1000,5,3,567,189
787,1571,05/12/2020,"Purcell Dubose","Sioux City",Iowa,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,5,55,11
787,1555,02/12/2020,"Purcell Dubose","Sioux City",Iowa,RK607,5,"Robot Kits",RK,BYOR-4005,5,1,245,245
787,1012,04/08/2020,"Purcell Dubose","Sioux City",Iowa,DK208,2,"Drone Kits",DK,BYOD-500,2,5,835,167
788,1120,30/08/2020,"Mason Caddan",Decatur,Georgia,DK208,2,"Drone Kits",DK,BYOD-500,2,3,501,167
790,621,13/05/2020,"Shelley Shee",Tampa,Florida,EB513,4,eBooks,EB,"Photograph Drones",4,5,70,14
793,1654,22/12/2020,"Fonzie Casero",Peoria,Illinois,BP106,1,Blueprints,BP,"Hexacopter Drone Blueprint",1,3,24,8
793,1096,24/08/2020,"Fonzie Casero",Peoria,Illinois,DK202,2,"Drone Kits",DK,BYOD-200,2,4,232,58
794,2371,23/05/2021,"Devi Shelborne",Columbus,Georgia,DK209,2,"Drone Kits",DK,BYOD-550,2,5,895,179
794,562,03/05/2020,"Devi Shelborne",Columbus,Georgia,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,2,22,11
794,45,08/01/2020,"Devi Shelborne",Columbus,Georgia,TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,4,168,42
795,2113,30/03/2021,"Collete Corbitt",Oakland,California,DS305,3,Drones,DS,"DTI-84 Drone",3,3,1365,455
795,801,20/06/2020,"Collete Corbitt",Oakland,California,TV811,7,"Training Videos",TV,"Understanding Drone Regulations",7,2,54,27
797,2004,05/03/2021,"Bethany Scogin","Saint Louis",Missouri,DK203,2,"Drone Kits",DK,BYOD-220,2,4,276,69
797,338,09/03/2020,"Bethany Scogin","Saint Louis",Missouri,RK602,5,"Robot Kits",RK,BYOR-1000,5,4,756,189
798,368,17/03/2020,"Bertram Scopham",Durham,"North Carolina",EB508,4,eBooks,EB,"Fixed Wing Drones",4,3,45,15
800,839,28/06/2020,"Nathanial De Banke",Denver,Colorado,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,4,36,9
801,692,26/05/2020,"Keri Kingwell","Wichita Falls",Texas,EB506,4,eBooks,EB,"Delta Robots",4,3,48,16
802,1273,29/09/2020,"Boyce Sorton",Bismarck,"North Dakota",DS307,3,Drones,DS,"MICR-564K Drone",3,4,1996,499
802,209,11/02/2020,"Boyce Sorton",Bismarck,"North Dakota",EB512,4,eBooks,EB,"Multi Rotor Drones",4,3,72,24
806,19,03/01/2020,"Remy Rehm","Green Bay",Wisconsin,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,3,111,37
809,2348,17/05/2021,"Alvan Hawkslee",Dayton,Ohio,EB509,4,eBooks,EB,"GPS Drones",4,4,76,19
809,854,02/07/2020,"Alvan Hawkslee",Dayton,Ohio,EB507,4,eBooks,EB,"Drone Building Essentials",4,4,52,13
810,1618,14/12/2020,"Dniren Choudhury",Seattle,Washington,EB521,4,eBooks,EB,"Understanding Artificial Intelligence",4,2,38,19
810,673,22/05/2020,"Dniren Choudhury",Seattle,Washington,BP106,1,Blueprints,BP,"Hexacopter Drone Blueprint",1,4,32,8
810,548,29/04/2020,"Dniren Choudhury",Seattle,Washington,EB511,4,eBooks,EB,"Helicopter Drones",4,5,100,20
811,31,06/01/2020,"Ariela Berick",Atlanta,Georgia,TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,1,42,42
812,1590,09/12/2020,"Kirby Brownlea",Spartanburg,"South Carolina",TV805,7,"Training Videos",TV,"Industrial 3D Printing",7,5,245,49
813,2079,23/03/2021,"Sollie Ixer",Mobile,Alabama,DS307,3,Drones,DS,"MICR-564K Drone",3,4,1996,499
813,1381,21/10/2020,"Sollie Ixer",Mobile,Alabama,TV806,7,"Training Videos",TV,"Mapping with Drones",7,2,98,49
813,271,25/02/2020,"Sollie Ixer",Mobile,Alabama,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,2,500,250
814,35,07/01/2020,"Reeta Deere",Syracuse,"New York",EB504,4,eBooks,EB,"Cartesian Robots",4,5,60,12
815,12,02/01/2020,"Jake Zellick",Washington,"District of Columbia",DK201,2,"Drone Kits",DK,BYOD-100,2,5,270,54
818,1908,13/02/2021,"Reinwald Alekseev",Olympia,Washington,BP107,1,Blueprints,BP,"Ladybug Robot Blueprint",1,6,72,12
818,1725,07/01/2021,"Reinwald Alekseev",Olympia,Washington,RK605,5,"Robot Kits",RK,BYOR-3000,5,4,856,214
818,1591,09/12/2020,"Reinwald Alekseev",Olympia,Washington,TV810,7,"Training Videos",TV,"Understanding Automation",7,3,132,44
818,1105,26/08/2020,"Reinwald Alekseev",Olympia,Washington,EB504,4,eBooks,EB,"Cartesian Robots",4,4,48,12
819,2354,19/05/2021,"Jackqueline Romanet","Fort Worth",Texas,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,5,45,9
819,1463,09/11/2020,"Jackqueline Romanet","Fort Worth",Texas,TV811,7,"Training Videos",TV,"Understanding Drone Regulations",7,3,81,27
820,1734,11/01/2021,"Charlena Mayworth",Juneau,Alaska,EB509,4,eBooks,EB,"GPS Drones",4,4,76,19
820,1431,31/10/2020,"Charlena Mayworth",Juneau,Alaska,EB503,4,eBooks,EB,"Building Your Own Drone",4,3,72,24
820,945,21/07/2020,"Charlena Mayworth",Juneau,Alaska,EB504,4,eBooks,EB,"Cartesian Robots",4,3,36,12
820,490,11/04/2020,"Charlena Mayworth",Juneau,Alaska,EB501,4,eBooks,EB,"Articulated Robots",4,5,115,23
825,2253,30/04/2021,"Ludwig Colman",Arlington,Virginia,EB505,4,eBooks,EB,"Delivery Drones",4,3,42,14
826,1455,06/11/2020,"Analise Philo",Minneapolis,Minnesota,RS705,6,Robots,RS,"RQTE-554 Robot",6,4,2736,684
827,2029,11/03/2021,"Krysta Djurdjevic",Mobile,Alabama,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,2,18,9
827,1833,29/01/2021,"Krysta Djurdjevic",Mobile,Alabama,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,2,20,10
827,1486,16/11/2020,"Krysta Djurdjevic",Mobile,Alabama,RK603,5,"Robot Kits",RK,BYOR-1500,5,5,945,189
828,885,08/07/2020,"Fairleigh Peiser",Pocatello,Idaho,TV803,7,"Training Videos",TV,"Cloud Computing",7,5,145,29
829,2321,13/05/2021,"Addy Toohey",Baltimore,Maryland,EB520,4,eBooks,EB,"Understanding Arduino",4,3,51,17
831,1746,13/01/2021,"Merilee Denis",Montgomery,Alabama,TV808,7,"Training Videos",TV,"Robotic Essentials",7,5,170,34
831,125,25/01/2020,"Merilee Denis",Montgomery,Alabama,TV806,7,"Training Videos",TV,"Mapping with Drones",7,3,147,49
832,2286,05/05/2021,"Catlee Royle","Virginia Beach",Virginia,EB516,4,eBooks,EB,"RTF Drones",4,5,80,16
832,2101,28/03/2021,"Catlee Royle","Virginia Beach",Virginia,DK208,2,"Drone Kits",DK,BYOD-500,2,5,835,167
832,22,04/01/2020,"Catlee Royle","Virginia Beach",Virginia,DK205,2,"Drone Kits",DK,BYOD-350,2,4,356,89
832,15,02/01/2020,"Catlee Royle","Virginia Beach",Virginia,RK605,5,"Robot Kits",RK,BYOR-3000,5,2,428,214
835,1366,18/10/2020,"Kimmie Bucke",Chicago,Illinois,EB511,4,eBooks,EB,"Helicopter Drones",4,2,40,20
836,2088,25/03/2021,"Randolph Seson","Saint Louis",Missouri,EB516,4,eBooks,EB,"RTF Drones",4,3,48,16
836,1243,23/09/2020,"Randolph Seson","Saint Louis",Missouri,RK606,5,"Robot Kits",RK,BYOR-3535,5,1,225,225
837,2284,04/05/2021,"Sayres McAlindon",Stockton,California,RK604,5,"Robot Kits",RK,BYOR-2640S,5,2,378,189
840,187,07/02/2020,"Carlynn Kobierzycki",Atlanta,Georgia,EB503,4,eBooks,EB,"Building Your Own Drone",4,1,24,24
841,34,06/01/2020,"Tome Beller",Melbourne,Florida,RK606,5,"Robot Kits",RK,BYOR-3535,5,4,900,225
842,2173,12/04/2021,"Helaina Bambury",Paterson,"New Jersey",BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,2,14,7
843,1338,13/10/2020,"Sharleen Ricciardo","San Angelo",Texas,EB508,4,eBooks,EB,"Fixed Wing Drones",4,3,45,15
843,1179,10/09/2020,"Sharleen Ricciardo","San Angelo",Texas,RK606,5,"Robot Kits",RK,BYOR-3535,5,4,900,225
844,2068,19/03/2021,"Tamarah Baynton",Juneau,Alaska,DS307,3,Drones,DS,"MICR-564K Drone",3,3,1497,499
844,1408,25/10/2020,"Tamarah Baynton",Juneau,Alaska,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,3,33,11
845,1592,09/12/2020,"Wolfy Halgarth",Albany,"New York",EB505,4,eBooks,EB,"Delivery Drones",4,3,42,14
845,1413,27/10/2020,"Wolfy Halgarth",Albany,"New York",RK607,5,"Robot Kits",RK,BYOR-4005,5,4,980,245
845,710,30/05/2020,"Wolfy Halgarth",Albany,"New York",BP102,1,Blueprints,BP,"Bsquare Robot Blueprint",1,4,32,8
847,100,21/01/2020,"Vassili Lanfare",Miami,Florida,RS704,6,Robots,RS,"RLK-9920 Robot",6,6,4194,699
848,2277,04/05/2021,"Carly Neno",Aurora,Illinois,TV813,7,"Training Videos",TV,"Virtual Reality Basics",7,4,116,29
848,1280,30/09/2020,"Carly Neno",Aurora,Illinois,RK603,5,"Robot Kits",RK,BYOR-1500,5,2,378,189
848,645,17/05/2020,"Carly Neno",Aurora,Illinois,EB520,4,eBooks,EB,"Understanding Arduino",4,5,85,17
848,458,05/04/2020,"Carly Neno",Aurora,Illinois,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,4,36,9
848,223,13/02/2020,"Carly Neno",Aurora,Illinois,RK605,5,"Robot Kits",RK,BYOR-3000,5,4,856,214
849,1603,11/12/2020,"Dov Bamsey","Lake Charles",Louisiana,TV801,7,"Training Videos",TV,"Aerial Security",7,2,72,36
852,1906,13/02/2021,"Tracie Pegden",Denver,Colorado,EB502,4,eBooks,EB,"Building Your First Robot",4,3,72,24
852,791,18/06/2020,"Tracie Pegden",Denver,Colorado,RK604,5,"Robot Kits",RK,BYOR-2640S,5,3,567,189
853,2241,26/04/2021,"Sherwood Waddingham",Prescott,Arizona,EB516,4,eBooks,EB,"RTF Drones",4,1,16,16
854,1820,26/01/2021,"Donovan Linzee",Tacoma,Washington,EB507,4,eBooks,EB,"Drone Building Essentials",4,2,26,13
854,893,10/07/2020,"Donovan Linzee",Tacoma,Washington,EB518,4,eBooks,EB,"Single Rotor Drones",4,6,84,14
854,684,24/05/2020,"Donovan Linzee",Tacoma,Washington,DK205,2,"Drone Kits",DK,BYOD-350,2,4,356,89
856,42,07/01/2020,"Trudy Leishman",Pensacola,Florida,TV802,7,"Training Videos",TV,"AI for Educators",7,3,147,49
857,2085,24/03/2021,"Gardie Morriss","San Francisco",California,TV807,7,"Training Videos",TV,"Open Source Code",7,4,128,32
858,1193,13/09/2020,"Whitby Hearse","Daytona Beach",Florida,EB503,4,eBooks,EB,"Building Your Own Drone",4,5,120,24
859,2215,21/04/2021,"Yuma Thies","Las Cruces","New Mexico",DK203,2,"Drone Kits",DK,BYOD-220,2,2,138,69
862,1529,23/11/2020,"Myrah Smullen",Charlotte,"North Carolina",RK607,5,"Robot Kits",RK,BYOR-4005,5,2,490,245
863,961,22/07/2020,"Kassey Winfindale",Houston,Texas,RK606,5,"Robot Kits",RK,BYOR-3535,5,6,1350,225
864,1991,01/03/2021,"Alina Lockley",Dayton,Ohio,DS305,3,Drones,DS,"DTI-84 Drone",3,4,1820,455
864,1138,02/09/2020,"Alina Lockley",Dayton,Ohio,RS703,6,Robots,RS,"RCB-889 Robot",6,4,2196,549
864,1125,01/09/2020,"Alina Lockley",Dayton,Ohio,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,3,750,250
865,1771,17/01/2021,"Carlie Stedman",Sacramento,California,TV801,7,"Training Videos",TV,"Aerial Security",7,5,180,36
865,95,21/01/2020,"Carlie Stedman",Sacramento,California,RS707,6,Robots,RS,"RXW-9807 Robot",6,5,2995,599
866,2221,22/04/2021,"Binky Waiton",Madison,Wisconsin,TV803,7,"Training Videos",TV,"Cloud Computing",7,3,87,29
866,1946,21/02/2021,"Binky Waiton",Madison,Wisconsin,EB514,4,eBooks,EB,"Polar Robots",4,5,115,23
866,1602,10/12/2020,"Binky Waiton",Madison,Wisconsin,TV808,7,"Training Videos",TV,"Robotic Essentials",7,3,102,34
866,1442,03/11/2020,"Binky Waiton",Madison,Wisconsin,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,2,74,37
866,1307,07/10/2020,"Binky Waiton",Madison,Wisconsin,DS307,3,Drones,DS,"MICR-564K Drone",3,4,1996,499
866,231,15/02/2020,"Binky Waiton",Madison,Wisconsin,EB513,4,eBooks,EB,"Photograph Drones",4,5,70,14
867,250,19/02/2020,"Cecilius Bentinck","New York City","New York",RS705,6,Robots,RS,"RQTE-554 Robot",6,6,4104,684
868,646,17/05/2020,"Bobby Froom","Salt Lake City",Utah,DK202,2,"Drone Kits",DK,BYOD-200,2,3,174,58
868,536,25/04/2020,"Bobby Froom","Salt Lake City",Utah,TV812,7,"Training Videos",TV,"Understanding Raspberry PI",7,4,112,28
868,164,03/02/2020,"Bobby Froom","Salt Lake City",Utah,EB514,4,eBooks,EB,"Polar Robots",4,3,69,23
870,1543,28/11/2020,"Veronica McFee",Detroit,Michigan,RS703,6,Robots,RS,"RCB-889 Robot",6,5,2745,549
871,2231,24/04/2021,"Thibaud Elloy",Anchorage,Alaska,DS301,3,Drones,DS,"DA-SA702 Drone",3,5,1995,399
871,787,16/06/2020,"Thibaud Elloy",Anchorage,Alaska,EB520,4,eBooks,EB,"Understanding Arduino",4,4,68,17
873,1663,24/12/2020,"Julee Rozanski","Oklahoma City",Oklahoma,EB505,4,eBooks,EB,"Delivery Drones",4,5,70,14
874,604,10/05/2020,"Isahella Bastock",Alexandria,Virginia,RK606,5,"Robot Kits",RK,BYOR-3535,5,5,1125,225
875,2293,06/05/2021,"Amy Kelwaybamber","Boca Raton",Florida,EB516,4,eBooks,EB,"RTF Drones",4,1,16,16
875,739,03/06/2020,"Amy Kelwaybamber","Boca Raton",Florida,EB505,4,eBooks,EB,"Delivery Drones",4,4,56,14
875,668,21/05/2020,"Amy Kelwaybamber","Boca Raton",Florida,BP110,1,Blueprints,BP,"Sleepy Eye Blueprint",1,4,44,11
881,975,28/07/2020,"Deane Bromage",Bellevue,Washington,RK605,5,"Robot Kits",RK,BYOR-3000,5,4,856,214
882,2260,01/05/2021,"Bartholemy Dunseath",Dallas,Texas,EB506,4,eBooks,EB,"Delta Robots",4,6,96,16
882,2136,03/04/2021,"Bartholemy Dunseath",Dallas,Texas,BP105,1,Blueprints,BP,"Creature Robot Arms Blueprint",1,5,60,12
883,2218,22/04/2021,"Eadith Chicchelli","Winston Salem","North Carolina",BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,2,14,7
885,1510,19/11/2020,"Aime Burhouse","Winston Salem","North Carolina",BP104,1,Blueprints,BP,"Cat Robot Blueprint",1,4,16,4
886,1349,15/10/2020,"Ronny Joannet","San Antonio",Texas,EB514,4,eBooks,EB,"Polar Robots",4,2,46,23
886,1093,24/08/2020,"Ronny Joannet","San Antonio",Texas,DK205,2,"Drone Kits",DK,BYOD-350,2,4,356,89
886,836,28/06/2020,"Ronny Joannet","San Antonio",Texas,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,4,40,10
889,771,11/06/2020,"Elke Porter",Oakland,California,EB501,4,eBooks,EB,"Articulated Robots",4,1,23,23
889,29,06/01/2020,"Elke Porter",Oakland,California,EB511,4,eBooks,EB,"Helicopter Drones",4,5,100,20
890,590,08/05/2020,"Hetty Insworth",Atlanta,Georgia,EB511,4,eBooks,EB,"Helicopter Drones",4,4,80,20
892,2191,16/04/2021,"Ned Valentinuzzi",Toledo,Ohio,RS705,6,Robots,RS,"RQTE-554 Robot",6,4,2736,684
892,1916,14/02/2021,"Ned Valentinuzzi",Toledo,Ohio,DS304,3,Drones,DS,"DTE-QFN20 Drone",3,4,1000,250
892,1708,04/01/2021,"Ned Valentinuzzi",Toledo,Ohio,EB501,4,eBooks,EB,"Articulated Robots",4,1,23,23
893,628,14/05/2020,"Kristen Bolingbroke",Springfield,Massachusetts,DK206,2,"Drone Kits",DK,BYOD-400,2,5,595,119
894,1155,05/09/2020,"Helli Bamlet","Sioux City",Iowa,DK207,2,"Drone Kits",DK,BYOD-400S,2,3,387,129
894,64,13/01/2020,"Helli Bamlet","Sioux City",Iowa,TV809,7,"Training Videos",TV,"Understanding 3D Printing",7,5,210,42
897,811,22/06/2020,"Prisca McTerlagh",Fresno,California,DS303,3,Drones,DS,"DTD-7000 Drone",3,2,900,450
897,530,23/04/2020,"Prisca McTerlagh",Fresno,California,EB503,4,eBooks,EB,"Building Your Own Drone",4,1,24,24
897,410,27/03/2020,"Prisca McTerlagh",Fresno,California,BP108,1,Blueprints,BP,"Panda Robot Blueprint",1,1,7,7
897,79,18/01/2020,"Prisca McTerlagh",Fresno,California,DK209,2,"Drone Kits",DK,BYOD-550,2,3,537,179
901,1643,21/12/2020,"Julissa Brannan",Dayton,Ohio,RK606,5,"Robot Kits",RK,BYOR-3535,5,2,450,225
902,1404,25/10/2020,"Robb Keelan",Trenton,"New Jersey",RS702,6,Robots,RS,"MICR-23K Robot",6,3,2697,899
902,324,06/03/2020,"Robb Keelan",Trenton,"New Jersey",DK202,2,"Drone Kits",DK,BYOD-200,2,2,116,58
905,418,29/03/2020,"Fawnia Follacaro",Lexington,Kentucky,TV804,7,"Training Videos",TV,"Drone Video Techniques",7,4,148,37
906,959,22/07/2020,"Kitty Brewitt",Flint,Michigan,TV807,7,"Training Videos",TV,"Open Source Code",7,5,160,32
906,218,12/02/2020,"Kitty Brewitt",Flint,Michigan,DK203,2,"Drone Kits",DK,BYOD-220,2,4,276,69
908,1887,09/02/2021,"Fonsie Aron","San Diego",California,DK203,2,"Drone Kits",DK,BYOD-220,2,2,138,69
908,117,24/01/2020,"Fonsie Aron","San Diego",California,DS305,3,Drones,DS,"DTI-84 Drone",3,2,910,455
910,2314,11/05/2021,"Hyacinth Slark",Detroit,Michigan,EB503,4,eBooks,EB,"Building Your Own Drone",4,6,144,24
910,1655,23/12/2020,"Hyacinth Slark",Detroit,Michigan,EB507,4,eBooks,EB,"Drone Building Essentials",4,4,52,13
912,308,02/03/2020,"Jillane McKirton","Kansas City",Missouri,BP109,1,Blueprints,BP,"QuadroCopter Blueprint",1,5,50,10
914,1175,09/09/2020,"Whitby MacDowal","San Diego",California,DK209,2,"Drone Kits",DK,BYOD-550,2,4,716,179
914,987,30/07/2020,"Whitby MacDowal","San Diego",California,RS703,6,Robots,RS,"RCB-889 Robot",6,5,2745,549
915,285,26/02/2020,"Henrieta Geeraert",Clearwater,Florida,TV807,7,"Training Videos",TV,"Open Source Code",7,5,160,32
918,1479,15/11/2020,"Stuart Varley",Houston,Texas,DS305,3,Drones,DS,"DTI-84 Drone",3,5,2275,455
922,200,09/02/2020,"Lanni D'Ambrogi",Columbia,Missouri,DK202,2,"Drone Kits",DK,BYOD-200,2,6,348,58
923,1758,15/01/2021,"Free Kolodziejski",Chicago,Illinois,BP101,1,Blueprints,BP,"All Eyes Drone Blueprint",1,1,9,9
924,1657,23/12/2020,"Morgan Paddell",Hartford,Connecticut,TV805,7,"Training Videos",TV,"Industrial 3D Printing",7,4,196,49
925,715,30/05/2020,"Phillie Waylett",Glendale,California,DS302,3,Drones,DS,"DC-304 Drone",3,2,790,395
